#Ensembl Gene ID	Name	Chromosome	Start	End	JH015_type	JH015_probability	JH015_expression	JH015_top5_loss	JH015_top5_gain	421_type	421_probability	421_expression	421_top5_loss	421_top5_gain	JH024_type	JH024_probability	JH024_expression	JH024_top5_loss	JH024_top5_gain	374_type	374_probability	374_expression	374_top5_loss	374_top5_gain	159_type	159_probability	159_expression	159_top5_loss	159_top5_gain	281_type	281_probability	281_expression	281_top5_loss	281_top5_gain	410_type	410_probability	410_expression	410_top5_loss	410_top5_gain	420_type	420_probability	420_expression	420_top5_loss	420_top5_gain	247_type	247_probability	247_expression	247_top5_loss	247_top5_gain	JH011_type	JH011_probability	JH011_expression	JH011_top5_loss	JH011_top5_gain	JH034_type	JH034_probability	JH034_expression	JH034_top5_loss	JH034_top5_gain	JH027_type	JH027_probability	JH027_expression	JH027_top5_loss	JH027_top5_gain	JH033_type	JH033_probability	JH033_expression	JH033_top5_loss	JH033_top5_gain	163_type	163_probability	163_expression	163_top5_loss	163_top5_gain	219_type	219_probability	219_expression	219_top5_loss	219_top5_gain	294_type	294_probability	294_expression	294_top5_loss	294_top5_gain	253_type	253_probability	253_expression	253_top5_loss	253_top5_gain	265_type	265_probability	265_expression	265_top5_loss	265_top5_gain	354_type	354_probability	354_expression	354_top5_loss	354_top5_gain	A6L_type	A6L_probability	A6L_expression	A6L_top5_loss	A6L_top5_gain	291_type	291_probability	291_expression	291_top5_loss	291_top5_gain	286_type	286_probability	286_expression	286_top5_loss	286_top5_gain	266_type	266_probability	266_expression	266_top5_loss	266_top5_gain	215_type	215_probability	215_expression	215_top5_loss	215_top5_gain	185_type	185_probability	185_expression	185_top5_loss	185_top5_gain	287_type	287_probability	287_expression	287_top5_loss	287_top5_gain	140_type	140_probability	140_expression	140_top5_loss	140_top5_gain	194_type	194_probability	194_expression	194_top5_loss	194_top5_gain	198_type	198_probability	198_expression	198_top5_loss	198_top5_gain	JH010_type	JH010_probability	JH010_expression	JH010_top5_loss	JH010_top5_gain
ENSG00000126561	STAT5A	17	37693091	37717484	Gain	0.9999990	0.0783820	0	0	Loss	-0.999985	0.018144	0	0	Normal	0.273113	0.076557	0	0	Gain	0.987849	0.107179	0	0	Gain	0.952502	0.155851	0	0	Normal	0.319554	0.074164	0	0	Gain	0.957549	0.099691	0	0	Gain	0.971622	0.055372	0	0	Gain	0.999996	0.189400	0	0	Gain	0.810479	0.198948	0	0	Gain	0.667277	0.130933	0	0	Normal	0.396896	0.117987	0	0	Gain	0.971356	0.116867	0	0	Normal	-0.018400	0.106352	0	0	Gain	0.999991	0.165415	0	0	Gain	0.887783	0.009683	0	0	Normal	0.464138	0.095003	0	0	Normal	-0.456755	0.082424	0	0	Normal	0.064032	0.129766	0	0	Gain	0.999829	0.121855	0	0	Gain	0.997513	0.233875	0	0	Normal	0.271028	0.026733	0	0	Gain	0.924061	0.130790	0	0	Gain	0.971941	0.099438	0	0	Normal	-0.043172	0.019167	0	0	Gain	0.944761	0.114763	0	0	Gain	0.999997	0.172968	0	0	Gain	0.999958	0.239731	0	0	Loss	-0.999817	0.011584	0	0	Normal	-0.006580	0.123888	0	0
ENSG00000163482	STK36	2	219245036	219275678	Gain	0.9378790	0.1014730	0	0	Gain	0.995763	0.068384	0	0	Gain	0.771172	0.046498	0	0	Gain	0.993229	0.077233	0	0	Normal	-0.000248	0.037403	0	0	Gain	0.999137	0.171393	0	0	Normal	-0.009329	0.016514	0	0	Gain	0.958370	0.048497	0	0	Gain	0.995232	0.145743	0	0	Gain	0.927951	0.109068	0	0	Gain	0.945967	0.103462	0	0	Gain	0.996589	-0.056394	0	0	Gain	0.999190	0.200524	0	0	Gain	0.999920	0.163606	0	0	Gain	0.997920	0.068543	0	0	Gain	0.999731	0.050357	0	0	Gain	0.997092	0.191158	0	0	Normal	0.000632	0.029961	0	0	Gain	0.994314	0.180545	0	0	Gain	0.996555	0.035293	0	0	Gain	0.997277	0.064785	0	0	Gain	0.921907	-0.100112	0	0	Gain	0.995936	0.056318	0	0	Gain	0.999521	0.175417	0	0	Gain	0.997739	0.389664	0	0	Gain	0.995896	-0.012187	0	0	Gain	0.999550	0.093161	0	0	Gain	0.995445	0.041989	0	0	Gain	0.998513	0.069771	0	0	Gain	0.999219	0.102382	0	0
ENSG00000116266	STBP3	1	109090808	109153662	Loss	-0.9571230	-0.0299040	0	0	Normal	-0.051092	-0.027179	0	0	Normal	-0.001517	0.025752	0	0	Loss	-0.999541	-0.017689	0	0	Loss	-0.953907	-0.075160	0	0	Loss	-0.997645	-0.135654	0	0	Loss	-0.916763	-0.070292	0	0	Normal	-0.000362	-0.211473	0	0	Gain	0.970162	-0.038706	0	0	Gain	0.836398	0.030491	0	0	Normal	-0.000629	-0.055059	0	0	Loss	-0.901568	-0.017224	0	0	Normal	0.201741	-0.080802	0	0	Loss	-0.985920	-0.140025	0	0	Loss	-1.000000	-0.118127	0	0	Loss	-0.705205	-0.278674	0	0	Loss	-0.999607	-0.151739	0	0	Loss	-0.998846	-0.096249	0	0	Loss	-1.000000	-0.156427	0	0	Normal	0.091646	0.035719	0	0	Normal	-0.002596	0.006430	0	0	Loss	-1.000000	-0.095300	0	0	Loss	-0.998071	-0.035541	0	0	Loss	-0.998930	-0.184320	0	0	Loss	-0.999871	-0.143900	0	0	Normal	-0.001225	0.039679	0	0	Loss	-0.972293	-0.046387	0	0	Normal	-0.001127	0.035481	0	0	Normal	0.003532	-0.043139	0	0	Normal	-0.001389	-0.151487	0	0
ENSG00000152382	TADA1L	1	165092377	165112103	Gain	0.9821610	-0.0362840	0	0	Normal	-0.000260	-0.129647	0	0	Gain	0.991961	0.053421	0	0	Gain	0.948157	-0.017578	0	0	Gain	0.999160	-0.036161	0	0	Normal	-0.000379	-0.104835	0	0	Gain	0.819747	-0.080684	0	0	Normal	0.006030	-0.180292	0	0	Gain	0.984820	-0.084081	0	0	Gain	0.797767	-0.168642	0	0	Gain	0.994986	-0.143015	0	0	Loss	-0.885086	-0.288351	0	0	Gain	0.999264	-0.070114	0	0	Gain	0.916246	-0.075331	0	0	Gain	0.978337	-0.072295	0	0	Normal	-0.004035	-0.250102	0	0	Gain	0.981954	-0.024974	0	0	Loss	-0.990602	-0.158635	0	0	Normal	0.022107	-0.093208	0	0	Gain	0.779734	-0.217142	0	0	Gain	0.995433	-0.258186	0	0	Gain	0.996926	0.177279	0	0	Normal	0.005794	-0.159032	0	0	Gain	0.988478	-0.101124	0	0	Normal	0.001341	-0.166622	0	0	Loss	-1.000000	-0.398967	0	0	Gain	0.842195	-0.061218	0	0	Normal	0.209062	-0.169888	0	0	Gain	0.784092	-0.035601	0	0	Normal	-0.000691	-0.185321	0	0
ENSG00000106290	TAF6	7	99542638	99554915	Gain	0.7569740	-0.0917060	0	0	Gain	0.960288	-0.043545	0	0	Normal	-0.015141	-0.174179	0	0	Normal	-0.000519	-0.131868	0	0	Gain	0.985385	9.2e-05	0	0	Normal	-0.001083	-0.109216	0	0	Gain	0.976023	-0.017428	0	0	Gain	0.990260	-0.064220	0	0	Gain	0.710118	-0.085481	0	0	Gain	0.637050	-0.076021	0	0	Normal	-0.000273	-0.080736	0	0	Gain	0.972723	-0.079777	0	0	Gain	0.735427	-0.090203	0	0	Gain	0.911169	-0.049845	0	0	Gain	0.983649	-0.149919	0	0	Gain	0.992997	-0.026541	0	0	Gain	0.963596	0.049534	0	0	Gain	0.914766	-0.039857	0	0	Gain	0.869804	-0.006678	0	0	Gain	0.908014	-0.008521	0	0	Gain	0.922920	-0.064378	0	0	Normal	0.006687	-0.091772	0	0	Normal	-0.010459	-0.192661	0	0	Gain	0.995778	0.001751	0	0	Normal	0.007237	-0.121701	0	0	Gain	0.993600	-0.093819	0	0	Gain	0.849796	-0.082202	0	0	Gain	0.884619	-0.126117	0	0	Gain	0.946506	-0.120627	0	0	Gain	0.699677	-0.072726	0	0
ENSG00000203705	TATDN3	1	211031808	211056590	Gain	0.9821610	-0.0457580	0	0	Normal	-0.000666	-0.175064	0	0	Gain	0.865770	-0.062179	0	0	Gain	0.948157	-0.026552	0	0	Gain	0.999175	-0.055154	0	0	Normal	-0.000766	-0.175676	0	0	Gain	0.803207	-0.159406	0	0	Normal	0.001612	-0.127442	0	0	Gain	0.981949	-0.076535	0	0	Gain	0.804659	-0.122403	0	0	Gain	0.994986	0.067224	0	0	Loss	-0.850753	-0.148723	0	0	Normal	-0.000246	-0.153045	0	0	Loss	-0.946949	-0.141689	0	0	Gain	0.996913	0.009562	0	0	Normal	-0.178290	-0.230504	0	0	Gain	0.822214	0.018173	0	0	Loss	-0.973307	-0.084515	0	0	Normal	0.170839	-0.196755	0	0	Gain	0.835320	-0.111320	0	0	Gain	0.996955	-0.055082	0	0	Gain	0.996114	0.100446	0	0	Normal	0.059774	-0.130073	0	0	Gain	0.989723	-0.097497	0	0	Normal	0.004289	-0.189994	0	0	Normal	0.000711	-0.110197	0	0	Gain	0.964589	-0.079546	0	0	Gain	0.731699	-0.187603	0	0	Gain	0.833485	-0.096850	0	0	Normal	-0.000502	-0.143659	0	0
ENSG00000145979	TBC1D7	6	13413165	13448166	Loss	-0.9999800	-0.0324440	0	0	Normal	-0.000351	0.088455	0	0	Normal	-0.000857	0.076613	0	0	Loss	-0.999171	0.016657	0	0	Loss	-1.000000	-0.000613	0	0	Loss	-0.999999	-0.052982	0	0	Loss	-0.999971	0.047387	0	0	Normal	-0.000337	0.034793	0	0	Loss	-0.998812	-0.105788	0	0	Loss	-0.999979	-0.196974	0	0	Gain	0.545716	-0.058253	0	0	Loss	-1.000000	-0.198059	0	0	Loss	-0.999994	-0.248331	0	0	Gain	0.823194	0.099021	0	0	Gain	0.793057	0.012028	0	0	Normal	-0.011244	0.066574	0	0	Gain	0.953522	0.075908	0	0	Loss	-0.932702	0.080223	0	0	Loss	-0.999955	-0.151345	0	0	Gain	0.835713	-0.033455	0	0	Gain	0.789879	-0.192868	0	1	Normal	-0.001626	0.044547	0	0	Loss	-0.999978	-0.209223	0	0	Loss	-0.982376	0.052674	0	0	Loss	-0.994979	-0.139743	0	0	Gain	0.999739	0.084863	0	0	Loss	-0.998323	0.070083	0	0	Loss	-0.999971	-0.312357	0	0	Loss	-0.999886	-0.003638	0	0	Loss	-1.000000	-0.099302	0	0
ENSG00000137310	TCF19	6	31234282	31239971	Gain	0.9805280	-0.0545690	0	0	Normal	-0.002043	-0.139470	0	0	Normal	-0.000857	-0.281394	0	0	Loss	-0.998214	-0.285933	0	0	Loss	-0.999998	-0.224577	0	0	Gain	0.958212	-0.045444	0	0	Loss	-0.999703	-0.278198	0	0	Gain	0.856019	-0.260581	0	0	Gain	0.636989	-0.068074	0	0	Loss	-0.999917	-0.288634	0	0	Gain	0.680118	-0.214222	0	0	Normal	-0.001239	-0.277674	0	0	Gain	0.576699	-0.261748	0	0	Gain	0.949256	-0.079206	0	0	Gain	0.903221	-0.306004	0	0	Gain	0.597300	-0.118354	0	0	Gain	0.958186	-0.133289	0	0	Normal	-0.014264	-0.171231	0	0	Gain	0.999803	-0.021721	0	0	Gain	0.856475	-0.239505	0	0	Gain	0.765892	-0.280052	0	0	Gain	0.598008	-0.097852	0	0	Loss	-0.999239	-0.381248	0	0	Loss	-0.957455	-0.155328	0	0	Loss	-0.976315	-0.228045	0	0	Gain	0.979720	-0.198349	0	0	Gain	0.869285	-0.143959	0	0	Loss	-0.999453	-0.290692	0	0	Loss	-0.998737	-0.290882	0	0	Gain	0.987789	-0.037193	0	0
ENSG00000029639	TFB1M	6	155620488	155677311	Loss	-0.9999920	-0.0469310	0	0	Normal	-0.000516	0.018594	0	0	Loss	-0.935519	-0.029918	0	0	Gain	0.911777	-0.004211	0	0	Loss	-1.000000	-0.089211	0	0	Loss	-1.000000	-0.038923	0	0	Loss	-0.957009	-0.073089	0	0	Normal	-0.069878	0.001420	0	0	Gain	0.939131	0.029440	0	0	Loss	-0.999982	-0.106969	0	0	Loss	-0.999999	-0.080532	0	0	Loss	-0.903459	-0.132797	0	0	Normal	-0.030077	0.055778	0	0	Normal	-0.000361	0.056469	0	0	Gain	0.912105	-0.007460	0	0	Normal	0.172799	-0.050992	0	0	Loss	-0.996462	0.116151	1	0	Normal	-0.001416	0.112877	0	0	Gain	0.796787	0.039972	0	0	Loss	-0.987034	-0.038045	0	0	Gain	0.877876	-0.122242	0	1	Normal	0.003147	0.190385	0	0	Loss	-0.971771	0.007255	0	0	Loss	-0.992345	0.086043	1	0	Loss	-0.997156	-0.037399	0	0	Loss	-0.765478	-0.144061	0	0	Loss	-0.897180	-0.062337	0	0	Loss	-0.999867	-0.189133	0	0	Loss	-0.998739	0.043191	0	0	Normal	0.275539	0.077381	0	0
ENSG00000143183	TMCO1	1	163963167	164004750	Gain	0.9821610	0.0610800	0	0	Normal	-0.000260	0.038048	0	0	Gain	0.991961	0.110643	0	0	Gain	0.948157	0.102481	0	0	Gain	0.999160	0.067022	0	0	Normal	-0.000379	0.032509	0	0	Gain	0.819747	0.105472	0	0	Normal	0.006030	-0.012600	0	0	Gain	0.984820	0.030803	0	0	Gain	0.797767	-0.003723	0	0	Gain	0.994986	0.155874	0	0	Loss	-0.885086	-0.014163	0	0	Gain	0.999264	-0.039461	0	0	Gain	0.916246	0.037202	0	0	Gain	0.998931	0.046519	0	0	Normal	-0.004035	-0.026761	0	0	Gain	0.981954	0.084537	0	0	Loss	-0.990602	-0.023318	0	0	Normal	0.022107	0.020243	0	0	Gain	0.779734	0.013448	0	0	Gain	0.995433	-0.052606	0	0	Gain	0.996926	0.091271	0	0	Normal	0.005794	0.011170	0	0	Gain	0.988478	0.058044	0	0	Normal	0.001341	-0.096025	0	0	Gain	0.840824	0.052248	0	0	Gain	0.983580	0.077108	0	0	Normal	0.209062	-0.005775	0	0	Gain	0.784092	0.087167	0	0	Normal	-0.000691	-0.050299	0	0
ENSG00000134970	TMED7	5	114942238	114989757	Normal	-0.0155400	-0.1444120	0	0	Loss	-0.799202	-0.148940	0	0	Loss	-0.976710	-0.110728	0	0	Normal	-0.000598	-0.169112	0	0	Loss	-0.987499	-0.145339	0	0	Loss	-0.999666	-0.250811	0	0	Loss	-0.992300	-0.184729	0	0	Normal	-0.487897	-0.264144	0	0	Normal	-0.000338	-0.206540	0	0	Gain	0.588135	-0.145924	0	0	Loss	-1.000000	-0.282660	0	0	Gain	0.846833	-0.111167	0	0	Normal	-0.000306	-0.103845	0	0	Loss	-0.999414	-0.285179	0	0	Loss	-1.000000	-0.304510	0	0	Loss	-0.994800	-0.228899	0	0	Loss	-0.777997	-0.204368	0	0	Normal	-0.000460	-0.097931	0	0	Loss	-1.000000	-0.140998	0	0	Normal	-0.000490	-0.224017	0	0	Loss	-1.000000	-0.288344	0	0	Loss	-0.984664	-0.254247	0	0	Loss	-1.000000	-0.272900	0	0	Loss	-0.999989	-0.182097	0	0	Loss	-0.982568	-0.205195	0	0	Gain	0.745783	-0.066971	0	0	Loss	-0.999883	-0.167387	0	0	Loss	-1.000000	-0.277109	0	0	Loss	-1.000000	-0.150602	0	0	Loss	-0.976325	-0.275503	0	0
ENSG00000178307	TMEM11	17	21041855	21058299	Loss	-0.9999450	-0.0332210	0	0	Loss	-0.999996	-0.012817	0	0	Normal	0.054585	0.005487	0	0	Gain	0.958714	0.055429	0	0	Normal	-0.002182	0.015679	0	0	Loss	-0.988039	0.004557	0	0	Loss	-0.999903	-0.042444	0	0	Gain	0.801248	0.061231	0	0	Gain	0.738897	0.081423	0	0	Loss	-0.999985	-0.101595	0	0	Gain	0.817947	0.016106	0	0	Loss	-0.653383	-0.053942	0	0	Normal	0.138918	-0.077015	0	0	Loss	-0.999617	-0.015798	0	0	Gain	0.979376	-0.023519	0	0	Loss	-0.999990	-0.014426	0	0	Loss	-0.995419	0.051953	1	0	Loss	-0.959429	0.012091	0	0	Gain	0.849041	0.005978	0	0	Loss	-0.971963	-0.103072	0	0	Loss	-0.999915	-0.118209	0	0	Normal	-0.000404	0.082441	0	0	Loss	-0.999950	-0.117048	0	0	Loss	-0.989950	0.058901	1	0	Loss	-0.997837	-0.066808	0	0	Loss	-0.996598	-0.129660	0	0	Loss	-0.999347	0.021816	0	0	Loss	-0.999857	-0.149135	0	0	Loss	-0.999819	0.018368	0	0	Gain	0.957242	0.092845	0	0
ENSG00000189077	TMEM120A	7	75454238	75461913	Gain	0.7569740	0.0076100	0	0	Normal	-0.000408	0.022703	0	0	Gain	0.677886	0.062053	0	0	Normal	-0.000519	0.014635	0	0	Gain	0.980840	0.137750	0	1	Gain	0.924659	0.059847	0	0	Gain	0.976907	0.080708	0	0	Gain	0.991473	0.151524	0	0	Gain	0.586699	0.015476	0	0	Normal	0.036044	0.006028	0	0	Normal	-0.000308	-0.013115	0	0	Gain	0.967192	0.070982	0	0	Gain	0.729375	-0.069227	0	0	Gain	0.984793	0.072019	0	0	Normal	-0.324746	-0.049239	0	0	Gain	0.984668	0.065500	0	0	Gain	0.948578	0.099074	0	0	Gain	0.938513	0.035272	0	0	Gain	0.753937	-0.050730	0	0	Gain	0.903222	0.067490	0	0	Gain	0.898132	0.041674	0	0	Normal	-0.001314	-0.018821	0	0	Normal	-0.009303	-0.165412	0	0	Gain	0.967743	0.110829	0	0	Normal	-0.001437	-0.086490	0	0	Gain	0.994602	0.028418	0	0	Gain	0.897070	0.128388	0	0	Normal	0.367957	-0.036149	0	0	Gain	0.964768	-0.066297	0	0	Gain	0.979476	0.053492	0	0
ENSG00000181264	TMEM136	11	119701226	119706556	Gain	0.8420850	-0.1379200	0	0	Normal	-0.000419	-0.148889	0	0	Gain	0.602847	-0.165635	0	0	Normal	-0.001107	-0.131299	0	0	Normal	-0.000779	-0.172379	0	0	Gain	0.989600	-0.046692	0	0	Loss	-0.674759	-0.168372	0	0	Gain	0.884755	-0.098114	0	0	Gain	0.963577	-0.047546	0	0	Gain	0.736650	-0.114184	0	0	Gain	0.800451	-0.078016	0	0	Normal	-0.000465	-0.123130	0	0	Gain	0.747807	-0.118905	0	0	Gain	0.961906	-0.156516	0	0	Gain	0.979623	-0.063008	0	0	Gain	0.906361	-0.117299	0	0	Gain	0.942049	-0.040307	0	0	Gain	0.990292	0.002736	0	0	Gain	0.990802	-0.026867	0	0	Normal	-0.000561	-0.130156	0	0	Gain	0.969357	-0.092725	0	0	Gain	0.834877	-0.185911	0	0	Gain	0.947209	-0.162279	0	0	Gain	0.954739	-0.044603	0	0	Gain	0.875754	-0.131271	0	0	Gain	0.988510	-0.089121	0	0	Gain	0.993509	-0.077051	0	0	Gain	0.964037	-0.084196	0	0	Gain	0.980606	-0.086224	0	0	Gain	0.970492	-0.107814	0	0
ENSG00000138111	TMEM180	10	104211160	104226792	Gain	0.6921470	0.1339170	0	0	Normal	-0.000387	-0.049303	0	0	Normal	-0.022756	-0.039614	0	0	Gain	0.793704	0.142452	0	0	Normal	-0.000383	0.089239	0	0	Normal	-0.000355	0.060809	0	0	Normal	-0.031385	-0.042005	0	0	Gain	0.843291	0.018863	0	0	Gain	0.603083	0.130981	0	0	Gain	0.546121	0.096431	0	0	Gain	0.654909	0.050526	0	0	Normal	-0.001328	0.026647	0	0	Loss	-0.999931	-0.080999	0	0	Gain	0.860688	0.088620	0	0	Gain	0.820814	0.102757	0	0	Gain	0.691978	0.010686	0	0	Loss	-0.948577	-0.008782	0	0	Gain	0.918975	0.077890	0	0	Gain	0.556910	0.049466	0	0	Gain	0.816962	0.120421	0	0	Gain	0.795306	0.081801	0	0	Normal	-0.000868	0.038139	0	0	Gain	0.924104	0.171433	0	0	Gain	0.759344	0.001576	0	0	Gain	0.877336	0.060498	0	0	Loss	-0.970479	-0.000884	0	0	Normal	-0.001697	-0.004603	0	0	Gain	0.793747	0.109226	0	0	Loss	-0.998496	0.026270	0	0	Gain	0.743305	0.214633	0	0
ENSG00000183726	TMEM50A	1	25537398	25561437	Loss	-0.9048130	-0.0263790	0	0	Normal	-0.000276	-0.002115	0	0	Loss	-0.999995	-0.067602	0	0	Loss	-0.999301	-0.061317	0	0	Loss	-1.000000	-0.091004	0	0	Loss	-0.989475	-0.021164	0	0	Loss	-0.918554	-0.073719	0	0	Gain	0.832724	-0.069744	0	0	Loss	-0.996345	-0.032695	0	0	Gain	0.684165	-0.022756	0	0	Normal	-0.001782	-0.049482	0	0	Normal	-0.000347	-0.059008	0	0	Loss	-0.999983	-0.312089	0	0	Normal	-0.000487	-0.024085	0	0	Loss	-0.999430	-0.170335	0	0	Gain	0.773429	-0.032618	0	0	Loss	-0.989431	-0.037233	0	0	Gain	0.962904	-0.040454	0	0	Gain	0.890128	0.011556	0	0	Gain	0.980913	-0.017529	0	0	Gain	0.959495	-0.166309	0	0	Normal	0.012935	-0.055577	0	0	Loss	-0.877396	-0.051089	0	0	Loss	-0.954915	-0.073557	0	0	Loss	-0.991732	-0.162931	0	0	Loss	-0.972699	-0.102584	0	0	Gain	0.907080	-0.000391	0	0	Loss	-0.999907	-0.113033	0	0	Gain	0.974048	-0.024092	0	0	Loss	-0.991916	-0.150082	0	0
ENSG00000142188	TMEM50B	21	33743321	33774151	Loss	-0.9718650	-0.1089530	0	0	Normal	-0.000311	-0.085055	0	0	Normal	-0.000331	-0.084908	0	0	Loss	-0.999883	-0.115079	0	0	Normal	-0.007265	-0.075416	0	0	Loss	-0.996983	-0.151720	0	0	Loss	-0.999997	-0.247186	0	0	Loss	-0.990769	-0.151074	0	0	Loss	-0.999658	-0.089229	0	0	Loss	-0.545567	-0.085373	0	0	Loss	-0.987392	-0.074149	0	0	Loss	-1.000000	-0.337360	0	0	Loss	-0.603555	-0.231083	0	0	Normal	-0.002059	-0.112653	0	0	Normal	-0.002617	-0.157611	0	0	Loss	-0.999992	-0.174330	0	0	Loss	-0.999993	-0.147417	0	0	Loss	-0.999907	-0.091878	0	0	Loss	-1.000000	-0.231238	0	0	Loss	-0.999972	-0.207190	0	0	Normal	-0.098732	-0.105166	0	0	Normal	-0.000627	-0.087948	0	0	Loss	-1.000000	-0.321191	0	0	Loss	-0.999992	-0.244077	0	0	Loss	-0.999997	-0.268390	0	0	Loss	-1.000000	-0.174093	0	0	Loss	-1.000000	-0.178291	0	0	Loss	-1.000000	-0.376024	0	0	Normal	-0.005617	-0.075359	0	0	Loss	-0.998610	-0.239504	0	0
ENSG00000133872	TMEM66	8	30040184	30060191	Gain	0.8361720	0.1785870	0	0	Gain	0.973422	0.177423	0	0	Gain	0.846819	0.161952	0	0	Gain	0.962614	0.129915	0	0	Loss	-0.732495	0.112850	0	0	Loss	-0.999198	0.024161	0	0	Gain	0.903071	0.145861	0	0	Gain	0.755241	0.052226	0	0	Loss	-0.998953	-0.004873	0	0	Gain	0.819747	0.134450	0	0	Gain	0.768099	0.187381	0	0	Gain	0.974258	0.148898	0	0	Normal	0.181906	-0.155745	0	0	Loss	-0.999993	0.058175	0	0	Gain	0.947268	0.143396	0	0	Normal	0.046734	0.092534	0	0	Loss	-0.996917	0.119015	0	0	Loss	-1.000000	-0.013207	0	0	Gain	0.891825	0.127923	0	0	Loss	-1.000000	-0.086153	0	0	Loss	-0.999994	0.071234	0	0	Gain	0.975932	0.168987	0	0	Loss	-0.999995	-0.007329	0	0	Gain	0.986645	0.102193	0	0	Gain	0.983479	0.063033	0	0	Gain	0.986528	0.171795	0	0	Gain	0.974660	0.138814	0	0	Gain	0.845869	0.102902	0	0	Loss	-0.999884	0.149194	0	0	Loss	-0.991363	-0.028838	0	0
ENSG00000167904	TMEM68	8	56813874	56848439	Gain	0.9743640	0.0973120	0	0	Gain	0.973422	0.001102	0	0	Gain	0.938339	-0.015620	0	0	Gain	0.962614	0.033092	0	0	Loss	-0.906837	-0.168612	0	0	Gain	0.987964	-0.012568	0	0	Gain	0.983454	-0.070132	0	0	Normal	-0.000456	-0.214167	0	0	Gain	0.967143	-0.090785	0	0	Gain	0.836180	-0.078638	0	0	Normal	0.437942	-0.082852	0	0	Gain	0.945163	-0.052274	0	0	Normal	-0.000174	-0.275817	0	0	Gain	0.688270	-0.082221	0	0	Normal	-0.155238	-0.090676	0	0	Loss	-0.954402	-0.310591	0	0	Gain	0.911317	-0.062326	0	0	Normal	0.015818	-0.009743	0	0	Normal	-0.100137	-0.187650	0	0	Normal	-0.000228	-0.067579	0	0	Normal	-0.435925	-0.056175	0	0	Gain	0.896650	0.000231	0	0	Gain	0.972183	0.155166	0	0	Gain	0.952075	-0.093815	0	0	Gain	0.892410	-0.077853	0	0	Gain	0.884088	0.010471	0	0	Normal	0.000625	-0.064048	0	0	Loss	-0.548615	-0.143619	0	0	Gain	0.980168	-0.032602	0	0	Gain	0.859782	-0.104633	0	0
ENSG00000175606	TMEM70	8	75050984	75057565	Gain	0.9743640	0.1753950	0	0	Gain	0.973422	0.158961	0	0	Gain	0.963271	0.235984	0	0	Gain	0.962614	0.197439	0	0	Loss	-0.906837	0.158809	0	0	Gain	0.988898	0.093975	0	0	Gain	0.992728	0.255887	0	0	Normal	-0.000511	0.142705	0	0	Gain	0.967143	0.125350	0	0	Gain	0.836180	0.146198	0	0	Normal	0.437942	0.031805	0	0	Gain	0.945163	0.124287	0	0	Normal	-0.000174	-0.063488	0	0	Gain	0.982245	0.145317	0	0	Normal	-0.000429	0.045330	0	0	Loss	-0.954402	0.041252	0	0	Gain	0.941463	0.119711	0	0	Normal	0.060496	0.136413	0	0	Normal	-0.000926	0.051719	0	0	Normal	-0.000228	0.060374	0	0	Normal	-0.001696	-0.009509	0	0	Gain	0.885717	0.294740	0	0	Gain	0.979493	0.095094	0	0	Gain	0.952075	0.097663	0	0	Gain	0.892410	0.036381	0	0	Gain	0.915276	0.135324	0	0	Normal	0.011715	0.122352	0	0	Loss	-0.548615	0.044414	0	0	Gain	0.980168	0.220934	0	0	Gain	0.859782	0.117105	0	0
ENSG00000173273	TNKS	8	9450855	9677266	Gain	0.8646480	-0.0041120	0	0	Gain	0.973422	0.040719	0	0	Normal	-0.017403	0.022105	0	0	Gain	0.962614	0.022864	0	0	Normal	-0.011368	0.054423	0	0	Loss	-0.998989	-0.069959	1	0	Gain	0.903071	0.008043	0	0	Gain	0.786524	0.025395	0	0	Loss	-0.998633	-0.032585	1	0	Gain	0.819747	0.029766	0	0	Gain	0.813693	-0.034309	0	0	Gain	0.973006	0.057391	0	0	Gain	0.712184	0.079959	0	0	Loss	-0.999967	-0.017689	0	0	Gain	0.957649	0.064533	0	1	Gain	0.853176	0.025215	0	0	Loss	-0.980077	0.040234	0	0	Loss	-1.000000	-0.065970	1	0	Gain	0.926293	0.109644	0	0	Loss	-1.000000	-0.089400	1	0	Loss	-0.999987	0.016101	0	0	Gain	0.985162	-0.006652	0	0	Loss	-0.999991	-0.043040	0	0	Gain	0.990303	0.031857	0	0	Gain	0.984865	0.147396	0	0	Gain	0.989998	0.037027	0	0	Gain	0.983375	0.021870	0	0	Gain	0.951403	0.076553	0	0	Loss	-0.999811	-0.003835	0	0	Loss	-0.986754	-0.060771	0	0
